id,E0,T0,I10,beta,k,p,c,delta,xi,a,tau,d_E,delta_E,K_delta_E,V_sse,C_sse,sse,PID,AIC
9176,525965.4015,400000000.0,75.0,0.00016408753252571633,4.0,0.0437024765689121,26.758708996074226,0.48515467909384546,0.024068860802852456,0.9880955568753478,0.9110470414565385,5.832775383384497,21.264926238522477,4536.0927231530495,3.631300274747486,0.2951499575109531,3.926450232258439,103.0,-8.397706103462031
5331,525965.4015,400000000.0,75.0,4.302316176591632e-05,4.0,0.11153270925685686,22.984511727860323,0.48515467909384546,0.14833563795512467,0.7576522811428158,1.4921296366037673,7.728948800848368,98.76267410724662,2719.2017865463863,73.99797710238221,0.2953692038297514,74.29334630621196,103.0,-8.391765667500572
5240,525965.4015,400000000.0,75.0,0.0001716764817888131,4.0,0.031694946143345594,8.481106165284592,0.48515467909384546,0.21894836863864908,0.2618070519918016,1.4631355537635307,6.050402088045601,61.192036988133054,8177.491793226652,26.470396633343604,0.29556713733563134,26.765963770679235,103.0,-8.386406484130216
2988,525965.4015,400000000.0,75.0,0.0001612523545029172,4.0,0.24498521169519524,15.790671958122669,0.48515467909384546,0.02963296069719989,0.7847672323073538,0.9306051801771715,5.812743295646084,49.55856272074713,25715.53273752885,70.76240679203984,0.29574564767437544,71.05815243971422,103.0,-8.38157627315038
6771,525965.4015,400000000.0,75.0,4.488925072807163e-05,4.0,0.09022710088635123,17.068940905605164,0.48515467909384546,0.04639336060942412,0.8804471722021696,1.111432182032849,6.57230316681621,57.13619794454068,3055.4148622722973,37.40518785689454,0.2958448844996786,37.70103274139422,103.0,-8.378892340373582
5110,525965.4015,400000000.0,75.0,9.921651297504201e-05,4.0,0.02314125775732217,6.738037070710419,0.48515467909384546,0.08770155014246801,0.8568483743058511,1.2780194863989427,7.86395796022146,17.862397098936377,98606.50391064295,18.73647663503278,0.295939200510079,19.03241583554286,103.0,-8.376342328946428
9293,525965.4015,400000000.0,75.0,4.056468242304568e-05,4.0,0.0464956915625289,10.358547310864308,0.48515467909384546,0.16702122073693826,0.30305423456129826,0.9690352071370119,8.381828914831678,67.6111866263341,5124.0337331852725,35.40716653066745,0.2961268543872493,35.7032933850547,103.0,-8.371271168202746
3794,525965.4015,400000000.0,75.0,7.368683472216967e-05,4.0,0.05297394942895367,34.41201022342821,0.48515467909384546,0.13719271897994023,0.43964326536520515,1.0019752302454465,9.526502709446207,24.76165355031413,4422.506975470372,3.0564062971255654,0.2970529936602499,3.3534592907858154,103.0,-8.346290143547932
8110,525965.4015,400000000.0,75.0,0.0001234570743238718,4.0,0.012327477378157911,6.722552537619883,0.48515467909384546,0.19323180424836736,0.12751704447865364,0.9463889412499631,3.624267343490337,70.9742133066082,33605.58964276953,23.477192868619944,0.297166970257518,23.774359838877462,103.0,-8.343221203274314
3768,525965.4015,400000000.0,75.0,0.0001733494296400264,4.0,0.17605066366471797,10.634235774693432,0.48515467909384546,0.0544291670345472,0.8323705380924777,0.8859988988844997,8.396052882456587,86.73949288549417,8720.965266953683,96.62881816184364,0.2973835384455791,96.92620170028921,103.0,-8.33739311783581
1298,525965.4015,400000000.0,75.0,7.512995459562242e-05,4.0,0.034901559049950584,9.222309788398956,0.48515467909384546,0.3664865344808649,0.06510532396775957,0.923227987501845,4.535193936802198,89.35197283884015,1825.367394566352,46.45864500864785,0.29776137269994357,46.756406381347794,103.0,-8.32723534152149
6480,525965.4015,400000000.0,75.0,0.00020186271749173543,4.0,0.19355418289975765,7.520466274617739,0.48515467909384546,0.6251513819216132,0.7256688100684356,2.8637727863534264,9.47197750021739,1.2349003792979447,1132.578456692784,82.78829548544202,0.29811847558331667,83.08641396102534,103.0,-8.31764675275743
219,525965.4015,400000000.0,75.0,4.913747059493653e-05,4.0,0.09832615121288509,36.56834787978634,0.48515467909384546,0.052008941382901436,0.388659042976024,0.9076157890494099,2.929189458886465,42.50053676944228,39010.082503798265,73.2220220849033,0.2983932863687003,73.52041537127201,103.0,-8.310275610799021
3342,525965.4015,400000000.0,75.0,0.00012010583522001113,4.0,0.0944476610902124,66.54950156583394,0.48515467909384546,0.3347107587131482,0.3630316951172712,1.5930084573733478,8.075658011705519,81.77433761504659,12358.26971594764,71.88214295296619,0.2985246563424559,72.18066760930864,103.0,-8.306754323426624
9930,525965.4015,400000000.0,75.0,9.017660593227088e-05,4.0,0.09046630669953466,7.921543880181775,0.48515467909384546,0.15417864583214716,0.5759618228407872,1.0426355712699205,9.266678234164539,8.967506789623215,1182.0698219734268,36.58783123769318,0.29882657038166655,36.886657808074844,103.0,-8.298667581786884
9995,525965.4015,400000000.0,75.0,5.383709692391593e-05,4.0,0.048456326505935066,5.941703180115223,0.48515467909384546,0.030842442116199954,0.8132345501135145,1.1853756714064703,3.4088927670365106,1.8373128838060437,49496.13600541831,63.781966945110796,0.2988734881873445,64.08084043329814,103.0,-8.297411625924695
7902,525965.4015,400000000.0,75.0,0.00011024085165898936,4.0,0.26198087602601017,80.50592889988361,0.48515467909384546,0.025445567237607814,0.2616041969955582,1.040062131964574,0.573463354074502,83.3004999373124,48366.44572399819,113.83599338841549,0.29903423702669285,114.13502762544218,103.0,-8.293109989763998
8600,525965.4015,400000000.0,75.0,0.00016651367914243445,4.0,0.05829221165368406,5.486208770233978,0.48515467909384546,0.2000195111870442,0.3060294411728685,1.8273629967802314,2.9250408016625338,6.7447337906437745,27832.40587247637,57.98559317472676,0.2990623224371655,58.284655497163925,103.0,-8.292358661971214
